bodyId,type,type_lab,cluster,function,reference
205625,AN16B078_b,AN16B078_b,8,,
206151,AN10B046,AN10B046,13,,
206176,AN10B035,AN10B035,14,,
207525,AN10B046,AN10B046,13,,
207692,AN08B113,AN08B113,14,proboscis extension,Chen 2023
208308,AN10B046,AN10B046,13,,
209300,AN08B102,AN08B102,7,,
209655,DNg06,DNg06,6,,
210037,AN06A095,AN06A095,7,,
210215,AN09B023,AN09B023,3,,
210615,AN07B091,AN07B091,8,,
210655,AN10B045,AN10B045,13,,
212347,AN07B110,AN07B110,8,,
213643,AN10B061,AN10B061,13,,
214629,AN19B104,AN19B104,7,,
214843,AN10B035,AN10B035,14,,
215118,AN10B037,AN10B037,13,,
215209,AN09B037,AN09B037,15,,
215424,AN08B113,AN08B113,14,proboscis extension,Chen 2023
215515,AN10B037,AN10B037,13,,
215622,AN10B039,AN10B039,13,,
215925,AN19B104,AN19B104,7,,
216011,AN19B101,AN19B101,7,,
216291,AN19B104,AN19B104,7,,
217221,AN08B097,AN08B097,14,,
217233,AN10B039,AN10B039,13,,
217430,DNg06,DNg06,6,,
217516,DNpe009,DNpe009,10,,
217594,AN08B099_b,AN08B099_b,14,,
218722,ANXXX086,ANXXX086,3,,
218845,DNg06,DNg06,6,,
218878,AN19B104,AN19B104,7,,
219685,AN10B037,AN10B037,13,,
220203,DNge061,DNge061,17,,
220627,AN07B100,AN07B100,7,,
221015,ANXXX008,ANXXX008,13,,
221125,AN19B104,AN19B104,7,,
221619,AN10B039,AN10B039,13,,
222154,AN00A002,AN00A002,1,,
222611,AN19B079,AN19B079,7,,
222690,AN07B089,AN07B089,7,,
222777,AN09A005,AN09A005,14,,
222954,AN10B045,AN10B045,13,,
223170,DNge145,DNge145,6,,
223783,AN05B105,AN05B105,2,,
223870,AN08B084,AN08B084,14,,
223886,AN19B101,AN19B101,7,,
224051,AN19B104,AN19B104,7,,
224116,AN10B035,AN10B035,14,,
224753,DNg05_b,DNg05_b,8,,
225466,DNg02_c,DNg02_c,10,,
225781,DNge179,DNge179,8,,
225823,AN10B037,AN10B037,13,,
225850,AN10B046,AN10B046,13,,
226016,DNge024,DNge024,17,,
226581,AN12B076,AN12B076,6,,
226775,AN10B039,AN10B039,13,,
227102,AN14A003,AN14A003,14,,
227788,AN19B079,AN19B079,7,,
228085,AN09B044,AN09B044,1,,
228310,IN08B021,IN08B021,1,,
228354,AN07B060,AN07B060,7,,
228438,AN06A112,AN06A112,7,,
228714,DNge061,DNge061,17,,
229702,AN10B047,AN10B047,13,,
229839,AN10B039,AN10B039,13,,
230604,AN19B101,AN19B101,7,,
230783,DNg97,DNg97,0,walking,Sapkal 2024
232796,AN08B099_a,AN08B099_a,14,,
233071,DNg04,DNg04,10,,
234225,AN19B106,AN19B106,7,,
235061,AN09A005,AN09A005,14,,
235648,AN10B037,AN10B037,13,,
236146,AN12B060,AN12B060,17,,
236642,AN12B080,AN12B080,13,,
236699,AN10B047,AN10B047,13,,
237744,AN19B106,AN19B106,7,,
237936,DNg09_a,DNg09_a,6,,
238250,AN10B034,AN10B034,13,,
238699,DNg07,DNg07,6,flight,Namiki 2022
238896,DNge071,DNge071,8,,
240034,DNg01_d,DNg01_d,1,,
241203,AN10B046,AN10B046,13,,
241849,AN10B039,AN10B039,13,,
242405,DNge046,DNge046,13,,
243928,AN19B102,AN19B102,7,,
244400,DNge020,DNge020,17,,
247786,AN01B011,AN01B011,1,,
248583,DNge009,DNge009,17,,
250223,AN10B061,AN10B061,13,,
250291,AN19B079,AN19B079,7,,
253454,IN10B058,IN10B058,7,,
253904,AN08B061,AN08B061,7,,
254884,AN08B043,AN08B043,13,wing vibration,Lillvis 2024
256420,DNge050,DNge050,0,walking,Sapkal 2024
257825,DNge114,DNge114,7,,
258513,DNge093,DNge093,6,,
259442,DNpe015,DNpe015,10,,
260457,AN10B048,AN10B048,7,,
261364,AN10B061,AN10B061,13,,
261604,DNg07,DNg07,6,flight,Namiki 2022
262979,DNg02_b,DNg02_b,10,flight,Namiki 2022
263534,AN19B098,AN19B098,7,,
265275,AN19B065,AN19B065,8,,
267327,DNge089,DNge089,6,,
268258,DNge173,DNge173,17,,
268363,AN06A027,AN06A027,16,,
271536,AN19B102,AN19B102,7,,
273577,AN10B045,AN10B045,13,,
274021,DNg01_a,DNg01_a,10,,
275924,AN08B113,AN08B113,14,proboscis extension,Chen 2023
278337,AN10B046,AN10B046,13,,
280052,AN27X024,AN27X024,16,,
280938,AN27X018,AN27X018,15,,
282479,AN10B034,AN10B034,13,,
282502,AN10B031,AN10B031,7,,
284115,AN08B113,AN08B113,14,proboscis extension,Chen 2023
284997,AN14B012,AN14B012,13,,
285158,AN05B049_a,AN05B049_a,1,,
285201,AN07B069_a,AN07B069_a,8,,
287529,AN10B035,AN10B035,14,,
289020,AN10B045,AN10B045,13,,
293304,AN10B045,AN10B045,13,,
293452,DNg10,DNg10,8,,
295340,DNg02_c,DNg02_c,10,,
296779,AN10B061,AN10B061,13,,
297676,IN08B021,IN08B021,1,,
300102,AN10B047,AN10B047,13,,
300401,AN10B053,AN10B053,7,,
302599,DNg02_c,DNg02_c,10,,
304430,AN07B057,AN07B057,13,,
306404,AN12B060,AN12B060,17,,
306725,AN10B047,AN10B047,13,,
309831,DNg01_c,DNg01_c,1,,
312712,DNde003,DNde003,1,,
314801,AN19B098,AN19B098,7,,
321015,AN05B053,AN05B053,3,,
322714,DNg12_b,DNg12_b,8,ventral head grooming and front leg rubbing,Guo 2022
326964,DNg12_a,DNg12_a,9,ventral head grooming and front leg rubbing,Guo 2022
331721,AN27X004,AN27X004,1,flight,Cheong 2024
338479,AN10B035,AN10B035,14,,
342502,AN18B004,AN18B004,3,,
351504,DNge094,DNge094,8,,
351504,DNge094,DNge094,8,,
351792,AN07B069_b,AN07B069_b,8,,
353164,AN07B069_b,AN07B069_b,8,,
358750,AN10B037,AN10B037,13,,
363021,AN10B047,AN10B047,13,,
366006,AN07B097,AN07B097,14,,
366232,AN07B070,AN07B070,13,,
378525,AN10B034,AN10B034,13,,
382580,AN08B031,AN08B031,17,wing vibration,Lillvis 2024
402239,DNpe048,DNpe048,13,neuromodulatory,González Segarra 2023
411306,DNg08,DNg08,6,,
411507,AN10B048,AN10B048,7,,
414262,AN10B046,AN10B046,13,,
419224,AN19B101,AN19B101,7,,
420551,AN08B113,AN08B113,14,proboscis extension,Chen 2023
422646,AN10B045,AN10B045,13,,
428860,AN06A112,AN06A112,7,,
431420,AN08B099_a,AN08B099_a,14,,
435098,AN05B053,AN05B053,3,,
437575,AN10B047,AN10B047,13,,
447301,AN08B057,AN08B057,13,,
467191,AN07B070,AN07B070,13,,
482128,DNg12_b,DNg12_b,8,ventral head grooming and front leg rubbing,Guo 2022
506334,DNp42,DNp42,0,walking?,Braun 2024?
511810,ANXXX308,ANXXX308,1,,
511823,AN09A005,AN09A005,14,,
511828,AN09A005,AN09A005,14,,
511867,AN05B096,AN05B096,3,,
511881,AN05B076,AN05B076,4,,
511926,ANXXX068,ANXXX068,9,,
511997,AN17B013,AN17B013,7,,
512002,AN12B005,AN12B005,1,,
512006,DNg13,DNg13,0,turning during forwards walking,Yang 2024
512037,DNpe009,DNpe009,10,,
512048,DNge061,DNge061,17,,
512059,ANXXX027,ANXXX027,3,,
512071,DNae001,DNae001,12,,
512119,ANXXX055,ANXXX055,15,,
512245,DNc01,DNc01,0,neuromodulatory,Martelli et al. 2017 (im)
512260,AN19B018,AN19B018,9,,
512307,AN27X015,AN27X015,14,,
512461,DNge172,DNge172,16,reproduction,Braun 2024??
512468,AN06B007,AN06B007,1,,
512498,AN09B017f,AN09B017f,4,pheromone,Clowney 2015
512510,ANXXX084,ANXXX084,15,,
512519,ANXXX027,ANXXX027,3,,
512530,AN17B002,AN17B002,5,,
512555,AN09B018,AN09B018,15,,
512614,DNge055,DNge055,17,,
512720,DNge016,DNge016,5,,
512751,DNge105,DNge105,17,,
512782,AN06B039,AN06B039,14,,
512825,ANXXX170,ANXXX170,2,,
512879,DNge117,DNge117,10,,
512880,ANXXX200,ANXXX200,9,,
512916,ANXXX296,ANXXX296,4,,
512929,AN05B106,AN05B106,4,,
512938,DNd05,DNd05,0,,
512947,AN05B076,AN05B076,4,,
513052,DNg15,DNg15,5,,
513055,AN08B059,AN08B059,13,wing vibration,Lillvis 2024
513056,DNge086,DNge086,9,,
513057,DNge046,DNge046,13,,
513079,DNp44,DNp44,0,,
513114,AN01A055,AN01A055,6,,
513134,ANXXX152,ANXXX152,15,,
513169,AN09B018,AN09B018,15,,
513235,AN00A006,AN00A006,15,,
513296,DNb03,DNb03,10,,
513403,ANXXX050,ANXXX050,15,,
513405,AN05B040,AN05B040,3,,
513531,ANXXX150,ANXXX150,15,reproduction,Feng 2014
513643,DNpe039,DNpe039,12,,
513644,ANXXX434,ANXXX434,4,,
513660,ANXXX145,ANXXX145,1,,
513698,AN08B032,AN08B032,2,,
513711,DNa09,DNa09,10,,
513783,DNg01_d,DNg01_d,1,,
513811,AN19B018,AN19B018,9,,
513875,DNge003,DNge003,17,,
513906,ANXXX404,ANXXX404,5,,
513933,AN08B084,AN08B084,14,,
513968,AN05B017,AN05B017,17,,
514020,AN08B018,AN08B018,13,,
514021,DNg04,DNg04,10,,
514025,DNg106,DNg106,5,,
514197,DNge032,DNge032,0,,
514333,DNg61,DNg61,17,,
514384,AN09B004,AN09B004,2,,
514395,AN19B028,AN19B028,10,,
514413,AN27X020,AN27X020,4,,
514441,AN00A006,AN00A006,15,,
514446,AN17B007,AN17B007,14,,
514483,ANXXX170,ANXXX170,2,,
514484,ANXXX196,ANXXX196,15,,
514485,DNg106,DNg106,5,,
514489,DNg49,DNg49,9,,
514525,AN01B011,AN01B011,1,,
514625,ANXXX462a,ANXXX462a,4,,
514660,AN09B003,AN09B003,1,,
514863,AN08B041,AN08B041,13,,
514952,AN08B041,AN08B041,13,,
515029,DNpe027,DNpe027,11,,
515061,AN01B018,AN01B018,2,,
515072,AN05B027,AN05B027,2,,
515249,AN05B099,AN05B099,2,,
515307,AN10B019,AN10B019,13,,
515447,ANXXX196,ANXXX196,15,,
515575,DNp26,DNp26,11,,
515679,AN27X020,AN27X020,4,,
515758,AN05B049_a,AN05B049_a,1,,
515767,ANXXX264,ANXXX264,3,,
515775,ANXXX169,ANXXX169,15,,
515785,DNg76,DNg76,9,,
515804,ANXXX191,ANXXX191,9,,
515950,AN09B033,AN09B033,4,,
515978,DNg08,DNg08,6,,
516109,ANXXX098,ANXXX098,7,puff-responsive (leg tactile),Chen 2023
516170,DNa13,DNa13,0,,
516204,AN12B019,AN12B019,14,,
516215,DNg67,DNg67,4,,
516239,ANXXX255,ANXXX255,14,,
516294,AN10B022,AN10B022,7,,
516367,AN19A018,AN19A018,15,halting,Sapkal 2024
516431,AN07B036,AN07B036,8,,
516514,AN09B032,AN09B032,2,,
516615,AN17A068,AN17A068,3,,
516662,AN05B100,AN05B100,2,,
516667,DNg02_e,DNg02_e,10,flight,Namiki 2022
516680,DNg64,DNg64,13,,
516819,AN19B051,AN19B051,1,,
516821,DNge094,DNge094,8,,
516821,DNge094,DNge094,8,,
516848,AN07B116,AN07B116,13,,
516904,DNde007,DNde007,12,,
516930,DNg81,DNg81,9,,
516956,DNge071,DNge071,8,,
517005,AN05B009,AN05B009,3,,
517104,AN10B037,AN10B037,13,,
517601,AN05B035,AN05B035,4,,
517654,DNg23,DNg23,5,,
517748,AN10B037,AN10B037,13,,
517755,AN08B081,AN08B081,14,,
517830,DNge030,DNge030,10,,
517881,DNg77,DNg77,2,,
517915,AN09B033,AN09B033,4,,
518123,AN06B090,AN06B090,6,,
518177,DNp08,DNp08,0,,
518309,DNpe007,DNpe007,4,,
518330,ANXXX033,ANXXX033,3,,
518426,AN01A086,AN01A086,6,,
518543,vMS16,vMS16,1,,
518563,DNg85,DNg85,5,,
518625,AN05B009,AN05B009,3,,
518733,AN17B013,AN17B013,7,,
519206,DNp17,DNp17,10,steering?,
519228,DNae005,DNae005,11,,
519268,DNp28,DNp28,8,,
519337,DNge120,DNge120,1,,
519385,AN07B069_b,AN07B069_b,8,,
519400,DNg04,DNg04,10,,
519410,DNp34,DNp34,0,,
519460,DNa16,DNa16,10,,
519516,AN09B004,AN09B004,2,,
519538,DNg24,DNg24,5,,
519570,DNg82,DNg82,10,,
519624,DNa03,DNa03,10,steering,Feng 2024
519626,AN17A008,AN17A008,17,,
519654,AN10B024,AN10B024,14,turning,Chen 2023
519660,AN10B009,AN10B009,17,,
519715,DNbe002,DNbe002,0,,
519751,AN27X009,AN27X009,14,,
519771,DNp71,DNp71,0,,
519773,DNge119,DNge119,1,,
519839,DNge062,DNge062,17,,
519872,DNg09_a,DNg09_a,6,,
519896,DNa06,DNa06,9,,
519981,AN04B001,AN04B001,2,,
519983,AN10B026,AN10B026,1,,
520068,AN08B018,AN08B018,13,,
520116,AN05B100,AN05B100,2,,
520118,DNge148,DNge148,9,,
520135,AN19A018,AN19A018,15,halting,Sapkal 2024
520143,ANXXX116,ANXXX116,15,,
520177,AN05B097,AN05B097,15,,
520195,AN05B023d,AN05B023d,4,,
520300,DNg75,DNg75,0,walking,Sapkal 2024
520333,AN17A062,AN17A062,2,,
520386,ANXXX108,ANXXX108,6,,
520485,DNpe016,DNpe016,11,,
520622,AN17A062,AN17A062,2,,
520634,AN16B078_d,AN16B078_d,8,,
520643,DNp46,DNp46,12,,
520709,AN10B017,AN10B017,7,,
520754,AN08B081,AN08B081,14,,
520863,AN05B105,AN05B105,2,,
520883,AN05B101,AN05B101,15,,
520898,DNb04,DNb04,10,,
521101,AN27X018,AN27X018,15,,
521152,AN05B103,AN05B103,1,,
521190,DNae007,DNae007,11,,
521197,DNp56,DNp56,11,,
521262,DNae002,DNae002,10,,
521273,ANXXX380,ANXXX380,13,,
521274,ANXXX380,ANXXX380,13,,
521298,DNge130,DNge130,6,,
521317,DNp104,DNp104,12,,
521373,AN09B004,AN09B004,2,,
521377,DNpe024,DNpe024,11,,
521383,AN10B020,AN10B020,7,,
521445,DNge063,DNge063,0,,
521550,AN27X024,AN27X024,16,,
521624,DNpe023,DNpe023,1,,
521656,AN05B106,AN05B106,4,,
521675,AN05B006,AN05B006,15,,
521770,AN09B031,AN09B031,1,,
521776,DNpe048,DNpe048,13,neuromodulatory,González Segarra 2023
522300,AN10B027,AN10B027,13,,
522310,ANXXX027,ANXXX027,3,,
522345,DNpe037,DNpe037,11,,
522355,AN08B007,AN08B007,3,,
522432,DNp56,DNp56,11,,
522822,AN17A076,AN17A076,3,,
522918,AN06B039,AN06B039,14,,
522961,DNp47,DNp47,0,,
522969,DNp53,DNp53,10,,
522975,ANXXX006,ANXXX006,17,,
523039,DNge055,DNge055,17,,
523329,DNa10,DNa10,11,,
523373,AN09B012,AN09B012,2,,
523378,DNae008,DNae008,11,,
523435,DNg09_a,DNg09_a,6,,
523509,ANXXX255,ANXXX255,14,,
523515,ANXXX250,ANXXX250,10,,
523539,ANXXX027,ANXXX027,3,,
523547,AN05B097,AN05B097,15,,
523602,AN05B096,AN05B096,3,,
523675,AN27X013,AN27X013,1,,
523679,DNge051,DNge051,17,,
523712,ANXXX131,ANXXX131,13,,
523769,DNa02,DNa02,0,turning during forwards walking,"Yang 2024, Rayshubskiy 2025"
523771,DNge001,DNge001,17,,
523773,DNg52,DNg52,10,,
523839,AN08B026,AN08B026,1,,
523843,AN19A018,AN19A018,15,halting,Sapkal 2024
523998,pIP10,pIP10,12,song,Lillvis 2024
524001,DNp05,DNp05,11,escape takeoff,"Cheong, Eichler, Stürner 2024"
524083,AN12B019,AN12B019,14,,
524141,DNge091,DNge091,5,,
524141,DNge091,DNge091,5,,
524141,DNge091,DNge091,5,,
524146,"DNp51,DNpe019","DNp51,DNpe019",10,,
524156,ANXXX084,ANXXX084,15,,
524190,DNge012,DNge012,17,antennal grooming?,Hampel 2015
524225,DNg14,DNg14,15,abdominal movement,Braun 2024?
524245,AN09B014,AN09B014,5,,
524298,AN09B017b,AN09B017b,4,,
524412,DNa06,DNa06,9,,
524429,DNg65,DNg65,4,,
524470,DNbe001,DNbe001,11,,
524518,AN01B002,AN01B002,3,,
524761,AN09A005,AN09A005,14,,
524860,AN09B013,AN09B013,3,,
524898,vMS13,vMS13,13,,
524968,DNp32,DNp32,0,neuromodulatory,Carlsson 2010 (im)
525003,AN06A060,AN06A060,9,,
525126,DNg02_c,DNg02_c,10,,
525407,DNge128,DNge128,5,,
525441,ANXXX169,ANXXX169,15,,
525454,DNg74_b,DNg74_b,0,,
525595,DNg52,DNg52,10,,
525812,DNge091,DNge091,5,,
525812,DNge091,DNge091,5,,
525812,DNge091,DNge091,5,,
525960,DNa13,DNa13,0,,
526288,AN06A027,AN06A027,16,,
526505,ANXXX308,ANXXX308,1,,
526576,AN27X004,AN27X004,1,flight,Cheong 2024
526592,AN05B068,AN05B068,15,,
526698,ANXXX202,ANXXX202,16,,
526948,ANXXX462b,ANXXX462b,4,,
526998,AN17A073,AN17A073,13,,
527114,ANXXX338,ANXXX338,14,,
528984,AN03B039,AN03B039,7,,
529488,DNb02,DNb02,10,steering,Braun 2024?
529568,DNp39,DNp39,11,,
529707,AN07B037_a,AN07B037_a,13,,
530343,DNpe054,DNpe054,10,,
530435,AN09B037,AN09B037,15,,
530448,ANXXX116,ANXXX116,15,,
530686,AN17A018,AN17A018,3,,
530835,AN05B009,AN05B009,3,,
531132,DNge073,DNge073,0,,
531434,DNg12_a,DNg12_a,9,ventral head grooming and front leg rubbing,Guo 2022
531584,AN17A050,AN17A050,3,,
531644,ANXXX084,ANXXX084,15,,
531739,ANXXX127,ANXXX127,1,,
531859,DNpe022,DNpe022,11,,
531898,DNp04,DNp04,11,escape takeoff,Dombrovski 2023
532050,DNp23,DNp23,12,,
532643,AN09B004,AN09B004,2,,
532787,DNg92_b,DNg92_b,10,,
533368,AN10B005,AN10B005,13,rest (leg proprioceptive),Chen 2023
533746,AN17B008,AN17B008,6,,
534063,AN18B001,AN18B001,12,,
534480,AN08B034,AN08B034,14,,
535011,AN06A041,AN06A041,8,,
535513,AN08B095,AN08B095,13,,
535963,DNge014,DNge014,6,,
536048,DNp27,DNp27,0,neuromodulatory,"Meiselman 2022 (im),Chen 2015 (im)"
536207,AN19B019,AN19B019,15,,
537947,AN06A062,AN06A062,9,,
539202,AN08B098,AN08B098,13,,
539234,DNge004,DNge004,9,,
540462,DNge154,DNge154,6,,
541503,AN09B035,AN09B035,3,,
543849,AN10B045,AN10B045,13,,
544361,DNg12_d,DNg12_d,9,ventral head grooming and front leg rubbing,Guo 2022
550221,DNg69,DNg69,15,,
552858,DNg06,DNg06,6,,
555293,DNge146,DNge146,17,,
555457,DNge079,DNge079,0,,
555472,DNae009,DNae009,11,,
555500,DNg29,DNg29,5,,
555501,ANXXX108,ANXXX108,6,,
555713,ANXXX434,ANXXX434,4,,
555725,AN08B101,AN08B101,14,,
555726,DNa13,DNa13,0,,
555795,DNge172,DNge172,16,reproduction,Braun 2024??
555850,DNge077,DNge077,17,,
555871,DNpe017,DNpe017,11,,
555991,AN03A002,AN03A002,9,"front leg walking, pushing, grooming",Chen 2023
556077,AN05B053,AN05B053,3,,
556286,DNp32,DNp32,0,neuromodulatory,Carlsson 2010 (im)
556329,DNge104,DNge104,3,,
556450,DNge045,DNge045,13,,
556539,AN27X018,AN27X018,15,,
556570,AN05B010,AN05B010,2,,
556586,AN27X008,AN27X008,6,flight,Cheong 2024
556760,AN09B028,AN09B028,2,,
556793,DNge111,DNge111,6,,
556836,AN05B101,AN05B101,15,,
556847,AN08B050,AN08B050,1,,
557308,AN18B019,AN18B019,14,,
557817,AN04B051,AN04B051,13,,
558778,AN08B012,AN08B012,3,,
558850,AN05B099,AN05B099,2,,
558926,ANXXX462b,ANXXX462b,4,,
559107,AN09B032,AN09B032,2,,
563656,AN09B023,AN09B023,3,,
564864,DNp19,DNp19,10,,
564865,DNge070,DNge070,9,,
565022,DNpe054,DNpe054,10,,
572998,AN06A092,AN06A092,7,,
574147,DNg36_a,DNg36_a,10,,
574186,AN09B004,AN09B004,2,,
574287,AN07B071_b,AN07B071_b,9,,
574357,AN09A005,AN09A005,14,,
574821,AN05B058,AN05B058,3,,
575082,DNpe021,DNpe021,16,,
575398,AN05B050_b,AN05B050_b,2,,
575669,DNg71,DNg71,10,,
800012,AN19B001,AN19B001,16,,
800099,DNge079,DNge079,0,,
800658,AN07B005,AN07B005,2,,
800794,AN04B004,AN04B004,1,,
800845,DNp12,DNp12,16,,
800868,DNpe002,DNpe002,11,,
800932,AN17A013,AN17A013,2,,
801153,AN14A003,AN14A003,14,,
801204,AN06B089,AN06B089,3,,
801206,AN17A018,AN17A018,3,,
801269,AN05B023b,AN05B023b,4,,
801341,AN19B032,AN19B032,3,,
801562,DNge088,DNge088,10,,
801976,DNpe032,DNpe032,11,,
802126,AN10B008,AN10B008,9,,
802244,ANXXX008,ANXXX008,13,,
802749,AN06B005,AN06B005,14,,
802893,DNpe016,DNpe016,11,,
803318,AN06B051,AN06B051,6,,
803433,DNp57,DNp57,11,,
804351,IN27X019,IN27X019,15,,
804399,AN12A017,AN12A017,17,,
804883,AN08B079_b,AN08B079_b,7,,
805362,AN27X011,AN27X011,14,,
805992,AN27X011,AN27X011,14,,
806010,AN08B024,AN08B024,13,,
806031,AN08B022,AN08B022,14,,
806770,AN07B046_b,AN07B046_b,7,,
807703,AN05B053,AN05B053,3,,
808300,AN07B072_b,AN07B072_b,8,,
808335,AN09B018,AN09B018,15,,
808752,IN10B058,IN10B058,7,,
809303,AN06A092,AN06A092,7,,
809423,AN07B062,AN07B062,14,,
810175,AN07B091,AN07B091,8,,
810313,AN07B101_a,AN07B101_a,13,,
810722,ANXXX150,ANXXX150,15,reproduction,Feng 2014
810937,DNg46,DNg46,10,,
811253,AN07B050,AN07B050,8,,
811494,AN07B050,AN07B050,8,,
812060,AN19B099,AN19B099,7,,
812511,DNge019,DNge019,17,,
813430,AN07B071_b,AN07B071_b,9,,
813443,DNg106,DNg106,5,,
813689,AN27X009,AN27X009,14,,
813798,AN07B069_a,AN07B069_a,8,,
814109,AN07B089,AN07B089,7,,
814460,AN08B098,AN08B098,13,,
814923,AN19B104,AN19B104,7,,
815332,AN07B056,AN07B056,8,,
815666,AN07B072_e,AN07B072_e,8,,
815690,AN07B091,AN07B091,8,,
816071,AN10B061,AN10B061,13,,
816191,IN10B058,IN10B058,7,,
817019,AN27X018,AN27X018,15,,
817088,AN19B101,AN19B101,7,,
817207,AN16B078_c,AN16B078_c,8,,
817587,AN07B069_b,AN07B069_b,8,,
818423,AN16B116,AN16B116,8,,
818789,DNg12_f,DNg12_f,13,ventral head grooming and front leg rubbing,Guo 2022
820501,AN10B045,AN10B045,13,,
823201,AN07B072_b,AN07B072_b,8,,
841616,AN10B046,AN10B046,13,,
901888,AN06B051,AN06B051,6,,
903455,dMS9,dMS9,14,pulse song,Lillvis 2024
903466,ANXXX023,ANXXX023,9,,
905528,AN27X019,AN27X019,10,,
906020,ANXXX145,ANXXX145,1,,
907674,AN03B050,AN03B050,8,,
908298,AN07B060,AN07B060,7,,
908760,AN05B050_c,AN05B050_c,1,,
908951,AN08B047,AN08B047,7,,
909426,AN10B061,AN10B061,13,,
909558,DNge061,DNge061,17,,
909612,DNg11,DNg11,10,front leg rubbing,Guo 2022
909723,AN10B034,AN10B034,13,,
910030,AN09B029,AN09B029,3,,
911586,AN10B034,AN10B034,13,,
912096,AN09B036,AN09B036,1,,
914071,AN07B056,AN07B056,8,,
915422,AN05B036,AN05B036,6,,
922722,AN09B017g,AN09B017g,4,,
923203,DNpe005,DNpe005,11,,
924571,DNp64,DNp64,16,,
924718,DNge095,DNge095,10,,
928257,AN08B031,AN08B031,17,wing vibration,Lillvis 2024
928701,AN02A016,AN02A016,14,,
930768,AN10B020,AN10B020,7,,
932684,ANXXX084,ANXXX084,15,,
932790,ANXXX092,ANXXX092,3,,
934779,AN17A062,AN17A062,2,,
935616,AN07B062,AN07B062,14,,
944267,AN10B045,AN10B045,13,,
946718,DNge106,DNge106,1,,
946890,AN10B047,AN10B047,13,,
953893,AN07B045,AN07B045,1,,
102109621,AN10B033,AN10B033,7,,
129453660,AN19B098,AN19B098,7,,
142338522,DNpe039,DNpe039,12,,
160324150,AN07B070,AN07B070,13,,
234536207,AN19B101,AN19B101,7,,
279432259,AN08B107,AN08B107,14,,
298793906,AN10B045,AN10B045,13,,
379170143,AN10B045,AN10B045,13,,
392026170,AN12B060,AN12B060,17,,
397041555,AN19B051,AN19B051,1,,
404805873,AN19B098,AN19B098,7,,
431600445,AN07B091,AN07B091,8,,
442999519,AN12B055,AN12B055,6,,
455924920,AN10B037,AN10B037,13,,
806836876,AN10B062,AN10B062,14,,
849794333,AN08B113,AN08B113,14,proboscis extension,Chen 2023
952799814,AN10B046,AN10B046,13,,
954432908,AN04B004,AN04B004,1,,
970740632,AN12B089,AN12B089,13,,
1050379364,AN19B014,AN19B014,9,,
1051967587,AN08B113,AN08B113,14,proboscis extension,Chen 2023
1055278121,AN12B011,AN12B011,17,,
